"Place_1","Place_2","Name","Latitude","Longitude","Rating","Vicinity","Place_id","Open_Status","Phone_number","Dept","no_of_beds"
"Kharagpur","Bhubaneswar","KANSA HOSPITAL","21.57855679999999","86.7578705","5.0","Ajodhya","ChIJE0-9lxtbHDoRGMrcsNPcEp0","nan","nan","psychiatry,plastic,cardiology,oncology,palliative care,thoracic surgery,gastroenterology,hematology,cardiothoracic surgery,urology,pulmonology,neurology,hepatology,podiatry,endocrinology,plastic surgery,internal medicine,specialty,dermatology,","29"
"Kharagpur","Bhubaneswar","Baradihi hospital","21.5924906","86.6688882","nan","Jayapur-Damasahi Road, Bawriora","ChIJJRlBr0dFHDoRbCE9nvK0jUU","False","nan","psychiatry,adolescent,nuclear medicine,venereology,ophthalmology,cardiology,gynecology,oncology,anesthesiology,vascular surgery,microbiology,geriatrics,allergy,pharmacology,otorhinolaryngology,radiology,paediatrics,immunology,nephrology,thoracic surgery,rheumatology,dietetics,gastroenterology,plastic,hematology,cardiothoracic surgery,dental,pulmonology,urology,orthopaedics,neurology,physical medicine and rehabilitation,paediatric surgery,neurosurgery,endocrinology,surgical oncology,plastic surgery,pediatrics,pediatric surgery,pathology,internal medicine,respiratory medicine,specialty,dermatology,general surgery,forensic medicine,medical oncology,","56"
"Kharagpur","Bhubaneswar","RAJBERHAMPUR Community Health Centre","21.5300559","86.6513006","4.7","Isanendi","ChIJ8Xo44VFBHDoR_SJYH9KW0s4","nan","nan","public health,family medicine,dental,pathology,internal medicine,gynecology,","29"
"Kharagpur","Bhubaneswar","Betakata New PHC Hospital,Betakata","21.4769839","86.6047713","5.0","Rissia","ChIJ-f55AilBHDoRRYpAVzyIrys","nan","nan","nan","76"
"Kharagpur","Bhubaneswar","Hospital","21.3526494","86.535169","nan","Chinchida, Aghirapada","ChIJI72IoPAVHDoRwRkfX13Inds","True","nan","public health,hematology,","29"
"Kharagpur","Bhubaneswar","Hospital Gandibed","21.2812324","86.53832779999998","4.5","Gandibed Road, Gandibed","ChIJ5fU08FgSHDoRGcVjM3o9VUE","True","095837 15844","nan","65"
"Kharagpur","Bhubaneswar","Khaira Govt. Hospital","21.2823304","86.46560989999998","nan","Talamahuri","ChIJIQjc6bERHDoRXiQzFLmxWGY","nan","nan","dental,infectious disease,public health,","87"
"Kharagpur","Bhubaneswar","Khaira Hospital","21.2745367","86.4506253","nan","Kupari - Soro Road","ChIJi7Hv80gQHDoRBnf29whsW64","nan","nan","dental,plastic,","84"
"Kharagpur","Bhubaneswar","DUNGURA HOSPITAL","21.2240934","86.47522059999999","5.0","Dungura","ChIJgR_YcLUPHDoRsvCjO-SyE_s","nan","nan","specialty,","23"
"Kharagpur","Bhubaneswar","Primary Hospital, Antara (New)","21.1688564","86.47631650000002","5.0","Ada Rd, Mahatipur","ChIJ9WHE58YOHDoR9P0zhkho5Hc","True","nan","public health,","28"
"Kharagpur","Bhubaneswar","Bapabada Govt. Hospital Campus","21.0896201","86.41957690000002","nan","Hasinpur","ChIJ2wl8vvUJHDoRMrnZ-Ibzz6s","nan","nan","psychiatry,emergency medicine,adolescent,nuclear medicine,ophthalmology,cardiology,radiation oncology,gynecology,oncology,anesthesiology,palliative care,family medicine,microbiology,medical genetics,accident,infectious diseases,infectious disease,pharmacology,geriatrics,radiology,paediatrics,immunology,nephrology,thoracic surgery,gastroenterology,public health,cardiothoracic surgery,rheumatology,plastic,dental,urology,pulmonology,neurology,paediatric surgery,neurosurgery,public health and preventive medicine,surgical oncology,plastic surgery,pediatrics,pediatric surgery,pathology,respiratory medicine,dermatology,general surgery,forensic medicine,medical oncology,","26"
"Kharagpur","Bhubaneswar","BIET Health Centre","21.089545299999987","86.41951379999998","nan","India","ChIJPeWgz3cIHDoRr4GBPymaZZY","nan","nan","infectious disease,public health,","55"
"Kharagpur","Bhubaneswar","MS Laxmi Hospital","21.0061094","86.3035103","4.0","Jajpur Road, Bandalo","ChIJD0xcdQL_GzoR_rP55eDzsKI","nan","nan","dental,accident,","57"
"Kharagpur","Bhubaneswar","DULAKHAPATANA HOSPITAL","20.9993541","86.28360129999999","nan","Dulakha Patana","ChIJL4IShCf_GzoR6_fdzk31mNc","nan","nan","emergency medicine,plastic,nuclear medicine,ophthalmology,cardiology,gynecology,oncology,anesthesiology,obstetrics and gynecology,family medicine,microbiology,pharmacology,radiology,paediatrics,nephrology,laboratory medicine,thoracic surgery,gastroenterology,hematology,cardiothoracic surgery,dental,urology,orthopaedics,neurology,neurosurgery,endocrinology,surgical oncology,plastic surgery,pediatrics,pediatric surgery,pathology,respiratory medicine,specialty,dermatology,general surgery,medical oncology,","40"
"Kharagpur","Bhubaneswar","Hospital","20.9137296","86.22714549999998","nan","Panikoili","ChIJSeKs1qBXGToRPiyqdxg_eCQ","nan","nan","infectious disease,public health,","96"
"Kharagpur","Bhubaneswar","Primary health centre, masudpur","20.854021300000007","86.20476109999998","4.0","Masudpur, Malapada","ChIJd4H6TetZGToRQxqRgwIndbM","True","nan","public health,","88"
"Kharagpur","Bhubaneswar","Madhuban Community Health Centre, Madhuban, Jajpur","20.8315442","86.16484809999999","nan","Madhuban Road, Panchagochhia","ChIJ8ckOqcRbGToRqC1urut810U","True","nan","gastroenterology,plastic,plastic surgery,family medicine,dental,pathology,urology,orthopaedics,neurology,cardiology,accident,medical research,allergy,specialty,paediatrics,","47"
"Kharagpur","Bhubaneswar","Hospital","20.8155673","86.13490499999996","nan","Matiasasan","ChIJP2aXhVVaGToRZX-kCzUd_0E","True","nan","psychiatry,anaesthetics,ophthalmology,neonatology,cardiology,gynecology,oncology,colorectal surgery,obstetrics and gynecology,palliative care,general practice,microbiology,accident,allergy,radiology,paediatrics,nephrology,thoracic surgery,gastroenterology,public health,rheumatology,dietetics,urology,orthopaedics,neurology,medical research,physical medicine and rehabilitation,interventional radiology,pathology,specialty,dermatology,general surgery,","47"
"Kharagpur","Bhubaneswar","Government Hospital","20.7793997","86.16476390000004","nan","Dharmasala","ChIJpV2Uhu9bGToR4oextoUI8Is","nan","nan","nan","12"
"Kharagpur","Bhubaneswar","Rural Health Centre","20.805310100000003","86.13393119999998","nan","Jaganathapur","ChIJXWZsUAdbGToRX63qpJyBHgQ","False","nan","nan","91"
"Kharagpur","Bhubaneswar","Shree Jagannath Multi Speciality Hospital","20.7682368","86.15769909999999","4.3","Shantibazar, Dharmasala","ChIJLQt6fsJbGToRMY2HGOoxmB8","nan","nan","gastroenterology,family medicine,dental,urology,neurology,cardiology,accident,medical research,specialty,paediatrics,","49"
"Kharagpur","Bhubaneswar","Dr Debendra Jena's Hospital","20.765741","86.15331359999998","nan","Jaraka","ChIJddkmXBtbGToRsG08OXobUP8","nan","nan","psychiatry,plastic,ophthalmology,cardiology,oncology,anesthesiology,palliative care,microbiology,accident,radiology,paediatrics,nephrology,gastroenterology,public health,dental,urology,orthopaedics,neurology,medical research,hepatology,neurosurgery,endocrinology,plastic surgery,pediatrics,pathology,specialty,dermatology,","52"
"Kharagpur","Bhubaneswar","NIDAN CARE HOSPITAL","20.7654808","86.1452345","nan","College Road, Dharmasala","ChIJXYwQUopbGToRkS4rMndbCGY","True","nan","endocrinology,adolescent,plastic,dental,plastic surgery,urology,orthopaedics,neurology,accident,medical research,allergy,oncology,specialty,public health,psychiatry,","52"
"Kharagpur","Bhubaneswar","Accident Unit Hospital","20.7101775","86.13626579999998","4.0","Balibiri","ChIJySS6j6ldGToRaXzxMHq3evw","nan","nan","psychiatry,emergency medicine,anaesthetics,ophthalmology,neonatology,cardiology,oncology,colorectal surgery,palliative care,general practice,microbiology,accident,allergy,radiology,aerospace,paediatrics,nephrology,thoracic surgery,gastroenterology,pediatric emergency medicine,public health,rheumatology,dietetics,urology,orthopaedics,neurology,medical research,physical medicine and rehabilitation,interventional radiology,pediatrics,pathology,specialty,dermatology,general surgery,","37"
"Kharagpur","Bhubaneswar","Hospital","20.7101652","86.13627790000002","2.0","Balibiri","ChIJoS65j6ldGToRq116fNmDtwQ","nan","nan","psychiatry,anaesthetics,ophthalmology,neonatology,cardiology,gynecology,oncology,colorectal surgery,obstetrics and gynecology,palliative care,general practice,microbiology,accident,allergy,radiology,paediatrics,nephrology,thoracic surgery,gastroenterology,public health,rheumatology,dietetics,urology,orthopaedics,neurology,medical research,physical medicine and rehabilitation,interventional radiology,pathology,specialty,dermatology,general surgery,","34"
"Kharagpur","Bhubaneswar","Eye Hospital (Sai Netramandir)","20.7007585","86.13630040000002","4.3","Chandikhol Chhak, Khosalpur","ChIJkf53adRdGToRvmflKm78n74","nan","nan","nan","72"
"Kharagpur","Bhubaneswar","Pritee Hospital","20.700722100000004","86.13626819999998","4.3","Jajpur NH-5, Baharagora Chennai Highway, Chandikhol","ChIJdf0bawpdGToRV33ffjyeibQ","True","094374 04733","dental,plastic,accident,","77"
"Kharagpur","Bhubaneswar","Darpan Hospital","20.7071824","86.0685199","nan","India","ChIJy9CRnOZCGToRJpc_1oDI11w","True","nan","neurosurgery,urology,medical research,gynecology,specialty,general surgery,","85"
"Kharagpur","Bhubaneswar","Badachana Hospital","20.6669055","86.11887829999998","nan","Barhachana","ChIJ76RfIIpnGToROksYliAxuMI","nan","nan","public health,","14"
"Kharagpur","Bhubaneswar","Barchana Hospital","20.6670144","86.1192214","4.1","Police station, near Barchana, Bharchhan","ChIJM21ziolnGToREWiCRlM05rM","True","nan","nan","57"
"Kharagpur","Bhubaneswar","Badachana Hospital","20.6632265","86.1163517","nan","Deulkur, Bharchhan","ChIJqX_7aDlnGToRBSCKVANBJD8","nan","nan","nan","88"
"Kharagpur","Bhubaneswar","Subash nanda hospital","20.610021600000003","86.06599059999998","nan","Paikarapur","ChIJIbLns_FoGToRpaesh5D4BUI","nan","nan","pediatrics,emergency medicine,","95"
"Kharagpur","Bhubaneswar","Rohini Hospital","20.6033393","86.0615603","nan","Bidyadharpur, Chhatia","ChIJoS0tKYhpGToRR3DJO-TW8Dc","True","nan","gastroenterology,endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,accident,medical research,hepatology,radiology,specialty,paediatrics,palliative care,public health,","29"
"Kharagpur","Bhubaneswar","PRIMARY HEALTH CENTRE","20.588768","86.0696203","nan","Sanadebil","ChIJb-SW6sZoGToRGJQswBVbzxw","nan","nan","public health,palliative care,","47"
"Kharagpur","Bhubaneswar","Sanjeevani Occuptional Health Centre","20.6256486","85.99531739999998","nan","Biswali","ChIJy8mNlDZqGToRf5qy0sqYtqc","nan","nan","plastic,nuclear medicine,gynecology,anesthesiology,palliative care,family medicine,accident,radiology,paediatrics,laboratory medicine,public health,gastroenterology,dental,urology,orthopaedics,neurology,medical research,hepatology,neurosurgery,endocrinology,plastic surgery,pathology,specialty,","40"
"Kharagpur","Bhubaneswar","Bhatimunda Hospital","20.538129100000006","86.0190476","nan","Bhatimunda","ChIJL0cYD5tuGToRBMSILSnkqOA","nan","nan","infectious disease,public health,","71"
"Kharagpur","Bhubaneswar","public health centre","20.4933253","85.98312940000002","nan","Kothabada","ChIJqSuCNJdtGToRJGlHoKCDyyo","nan","nan","public health,adolescent,infectious disease,infectious diseases,palliative care,","66"
"Kharagpur","Bhubaneswar","Dibya Jyoti Hospital","20.494441100000003","85.93725529999998","nan","Jagatpur, near IPICOL square, Salipur","ChIJFRO-QkhtGToRwhMJXRYB1Hc","True","nan","plastic,cardiology,gynecology,palliative care,accident,radiology,paediatrics,gastroenterology,public health,dental,pulmonology,urology,orthopaedics,neurology,medical research,hepatology,neurosurgery,endocrinology,plastic surgery,pathology,specialty,","33"
"Kharagpur","Bhubaneswar","Ultra Hospital & Diagnostic Centre","20.4969982","85.9340058","4.0","Cuttack - Chandabali Road, Jagatpur Industrial Estate, Jagatpur","ChIJy8qh87gSGToReQ_WpMXA8nk","nan","098610 41790","emergency medicine,radiology,specialty,","19"
"Kharagpur","Bhubaneswar","Hospital","20.510572099999987","85.9272584","nan","Old Jagatpur, Jagatpur","ChIJZ-G51qMTGToRBKKPyZfwxqU","nan","nan","gastroenterology,urology,pediatrics,neurology,cardiology,gynecology,nephrology,","79"
"Kharagpur","Bhubaneswar","Hariharananda Charitable Health Centre","20.5037225","85.9161336","4.4","Jagatpur","ChIJse2OHsQSGToRt0FFMBAywNI","True","098536 82638","public health,dental,pathology,accident,infectious diseases,infectious disease,","70"
"Kharagpur","Bhubaneswar","Moon Hospital","20.463831799999987","85.91093479999998","3.1","1075, Mahanadi Vihar - Nayabazar Road, Mahanadi Vihar, Mahanadi Vihar, Cuttack","ChIJ9297bl0NGToR1HTJZsGtp14","True","0671 244 0278","specialty,","61"
"Kharagpur","Bhubaneswar","Shakti Hospital (A Unit of JRS Hospital Pvt Ltd) - Best Laparoscopic Hospital in Cuttack","20.4639713","85.910573","4.0","Plot No. 444, AT, Mahanadi Vihar - Nayabazar Road, Naya Bazaar, Cuttack","ChIJz80K6kYNGToRR8-OFyeGfOQ","True","0671 244 6100","general surgery,specialty,","67"
"Kharagpur","Bhubaneswar","City Primary Hospital","20.4536217","85.92338029999998","4.0","Naya Bazaar, Cuttack","ChIJx02QBUkNGToRfKm7oEeVx5A","True","nan","dental,","90"
"Kharagpur","Bhubaneswar","Urvasi Memorial Hospital","20.4672299","85.91313149999998","nan","near Haramani mandap, Mahanadi Vihar, Cuttack","ChIJA4r0jrINGToR32nW68Y8Ez0","nan","0671 244 6602","gastroenterology,endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,accident,medical research,allergy,hepatology,radiology,specialty,paediatrics,palliative care,public health,","51"
"Kharagpur","Bhubaneswar","Sabarmati General Hospital","20.4651426","85.9128995","3.7","150, Mahanadi Vihar - Nayabazar Road, Mahanadi Vihar, Cuttack","ChIJX9q3VlwNGToR10tSWkCx26o","True","0671 244 5705","neurosurgery,gastroenterology,plastic,family medicine,dental,plastic surgery,urology,orthopaedics,neurology,cardiology,accident,specialty,paediatrics,","93"
"Kharagpur","Bhubaneswar","Sai Shraddha Hospital","20.4635348","85.91385439999998","nan","Mahanadi Vihar - Nayabazar Rd, Near CDA Market Complex, Mahanadi Vihar, Cuttack","ChIJlXClBhANGToRrzFWqnSf0iQ","nan","nan","gastroenterology,endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,accident,medical research,hepatology,radiology,specialty,paediatrics,palliative care,public health,","26"
"Kharagpur","Bhubaneswar","Om Hospital","20.4554309","85.90210040000002","nan","Police Line, Cuttack","ChIJs6qq1W0NGToRzv04hlrD7rs","nan","nan","plastic,accident,","35"
"Kharagpur","Bhubaneswar","Star hospital","20.4733053","85.8971969","2.7","Jobra Road, Rehman Chhak, Cuttack","ChIJrYsGgH0NGToRJoqRN4P_Xk0","True","073810 63390","dental,endocrinology,cardiology,","61"
"Kharagpur","Bhubaneswar","Om Suvam Hospital","20.4684928","85.8927126","3.5","C- No. IQSC: 4315 Ranihat Canal Road P.O: College Square","ChIJzb9-wn4NGToRPAcmki1iq7c","True","099370 37485","plastic,dental,plastic surgery,pulmonology,orthopaedics,allergy,general surgery,vascular surgery,","54"
"Kharagpur","Bhubaneswar","Balaji Hospital","20.4691893","85.89134399999998","3.9","Ranihat, Ranihat bye pass, Canal Road, Cuttack","ChIJk7w-En8NGToReeRHfzeSpLY","True","0671 253 0777","nan","60"
"Kharagpur","Bhubaneswar","Srusti Hospital","20.4635365","85.88772420000002","3.0","Sahara India, near Cuttack, Bajrakabati Canal Road, Professor Pada, Cuttack","ChIJw1xm5YINGToRXqQzbJ5fHmQ","True","0671 231 9600","pathology,specialty,","59"
"Kharagpur","Bhubaneswar","Cuttack Laparoscopic Hospital","20.4525597","85.88553759999998","4.7","Badambadi New LIC Colony, New LIC Colony, Cuttack","ChIJZek54p4NGToR5HfSFsVCMXo","True","082700 33000","gastroenterology,plastic,family medicine,dental,plastic surgery,urology,orthopaedics,neurology,cardiology,accident,gynecology,infectious disease,specialty,paediatrics,obstetrics and gynecology,","46"
"Kharagpur","Bhubaneswar","Kalinga Hospital & Research Centre","20.462521","85.88298950000002","4.0","Ocb Sdo VII, 30/A, Ranihat Bajra, Kabati Road, Kabati Road, Cuttack","ChIJqbK6JIUNGToRX23-XYmZKlg","nan","0671 233 5932","gastroenterology,endocrinology,plastic,family medicine,dental,plastic surgery,urology,orthopaedics,neurology,accident,cardiology,specialty,paediatrics,","89"
"Kharagpur","Bhubaneswar","Children Hospitals","20.462521","85.88298950000002","nan","children hospital, Bajrakabati Road, Siba Bazar, Cuttack","ChIJMVDMwYQNGToR0_vLZ5qiZA0","nan","098754 63845","endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,cardiology,medical research,","70"
"Kharagpur","Bhubaneswar","Primary Health Centre","20.4467366","85.91723329999998","4.0","Nuasahi, New Sai Colony, Cuttack","ChIJy8eZAzkNGToRbiWBdTsWx-w","nan","099370 82283","plastic,palliative care,accident,radiology,paediatrics,gastroenterology,public health,dental,urology,orthopaedics,neurology,medical research,hepatology,physical medicine and rehabilitation,endocrinology,plastic surgery,pediatrics,pathology,specialty,","87"
"Kharagpur","Bhubaneswar","Nuasahi Hospital","20.4469586","85.9170537","nan","Nuasahi, New Sai Colony, Cuttack","ChIJ3fC2ZGQNGToREStpmUCtPp0","nan","nan","nan","29"
"Kharagpur","Bhubaneswar","Sagita Hospital","20.4488446","85.9145757","nan","Naya Bazaar Road, Nuasahi, New Sai Colony, Cuttack","ChIJSXxEovMNGToRb5PuVlvdFq0","nan","nan","gastroenterology,plastic,family medicine,dental,plastic surgery,urology,orthopaedics,neurology,cardiology,accident,gynecology,specialty,paediatrics,obstetrics and gynecology,","93"
"Kharagpur","Bhubaneswar","East Point Hospital","20.4479031","85.91368059999998","2.9","Rajendra Nagar, Cuttack","ChIJf5VTFj8NGToR2JCVKcbfNfg","nan","0671 234 5350","nan","78"
"Kharagpur","Bhubaneswar","Sai Sanjibani Hospital","20.4549072","85.91520820000002","4.7","Naya Bazaar, Cuttack","ChIJ4b15I0kNGToRTR8390S1TXY","True","nan","plastic,cardiology,palliative care,family medicine,accident,radiology,paediatrics,gastroenterology,public health,dental,urology,orthopaedics,neurology,medical research,hepatology,endocrinology,plastic surgery,pathology,specialty,","59"
"Kharagpur","Bhubaneswar","Sai Shraddha Hospital","20.458962600000003","85.91163890000001","2.8","1341/18, Mahanadi Vihar, Cuttack","ChIJdYHYYmcNGToRU3x_jP5Z1yI","True","nan","gastroenterology,endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,accident,medical research,hepatology,radiology,specialty,paediatrics,palliative care,public health,","66"
"Kharagpur","Bhubaneswar","Das Hospital","20.4491691","85.90427410000002","5.0","saint, P & T Colony Lane, Kalyani Nagar, Rajendra Nagar, Cuttack","ChIJM6XWURMNGToRZErI_70vilc","nan","nan","nan","32"
"Kharagpur","Bhubaneswar","Priya Ranjan Heart Care Hospital","20.4628889","85.9131627","nan","Mahanadi Vihar, Cuttack","ChIJ8fABFNgNGToRLrnrmh4EXj0","nan","nan","psychiatry,emergency medicine,plastic,nuclear medicine,ophthalmology,neonatology,cardiology,radiation oncology,gynecology,oncology,vascular surgery,general practice,family medicine,microbiology,medical genetics,pharmacology,allergy,infectious disease,radiology,immunology,nephrology,thoracic surgery,gastroenterology,rheumatology,hematology,dental,urology,pulmonology,neurology,physical medicine and rehabilitation,neurosurgery,endocrinology,surgical oncology,occupational medicine,plastic surgery,pediatrics,pathology,internal medicine,specialty,dermatology,general surgery,forensic medicine,medical oncology,","43"
"Kharagpur","Bhubaneswar","SAI SHRADDHA HOSPITAL","20.4637078","85.91312380000002","nan","Mahanadi Vihar, Cuttack","ChIJ8X3-KXENGToRl_eHd-B3Ls0","nan","nan","gastroenterology,endocrinology,plastic,dental,plastic surgery,urology,orthopaedics,pathology,neurology,accident,medical research,hepatology,radiology,specialty,paediatrics,palliative care,public health,","59"
"Kharagpur","Bhubaneswar","UMA Urvasi memorial Hospital","20.4641052","85.9123177","4.0","haramani mandapa Road, Mahanadi Vihar, Cuttack","ChIJoy_eUpcNGToRULiaHbg1wbE","True","nan","public health,dental,urology,allergy,specialty,palliative care,","29"
"Kharagpur","Bhubaneswar","Shakti Hospital","20.463957500000006","85.91049759999999","3.3","Gandarpur, Cuttack","ChIJA1MqZV0NGToRaRn6QLLbylw","True","nan","gastroenterology,endocrinology,plastic,family medicine,dental,plastic surgery,urology,orthopaedics,neurology,cardiology,accident,specialty,paediatrics,","34"
"Kharagpur","Bhubaneswar","Rudra Hospital","20.4145146","85.8799063","3.1","National Highway 16, Bhanpur, Gopalpur","ChIJeyLvG1AMGToR_xAy59iYz2Y","True","073810 29178","gastroenterology,ophthalmology,cardiology,accident,gynecology,specialty,","66"
"Kharagpur","Bhubaneswar","Daivik Hospital","20.439535100000004","85.8986496","4.0","near Panchamukhi Hanuman Temple, Press Chowk, near Panchamukhi Hanuman Temple, Cuttack","ChIJqWdqc-kNGToRKD1TiKckAdc","nan","nan","nan","43"
"Kharagpur","Bhubaneswar","Dr Agrawal Eye Hospital","20.4460128","85.8986469","nan","Khanna Nagar, Industrial Estate Khapuria, Cuttack","ChIJJwI1IdMNGToRwiq62U_l1rY","True","nan","ophthalmology,specialty,","23"
"Kharagpur","Bhubaneswar","Lipsa Hospital","20.44953","85.9000719","nan","Maruti Marg, Kalyani Nagar, Rajendra Nagar, Cuttack","ChIJUYZcqxINGToR9evaa-IPUuI","nan","094372 73308","plastic,","35"
"Kharagpur","Bhubaneswar","KRISHNA HOSPITAL","20.4478173","85.89709979999998","3.1","753010, Link Road, Police Colony, Madhu Patna Colony, Cuttack","ChIJOZGv4QwNGToRjb0QVPYgUu8","True","nan","nan","100"
